position,name,rating,reviewCount,category,priceLevel,address,phone,website,hours,latitude,longitude,plusCode,profileUrl,scrapedAt
15,"Dra. Amelie Fohrer Walter, Pediatra",,,,,,,,,,,,"https://www.google.com/maps/place/Dra.+Amelie+Fohrer+Walter,+Pediatra/data=!4m7!3m6!1s0x869f5508b4a47d57:0x93660d26746c3f97!8m2!3d23.2436772!4d-106.4409256!16s%2Fg%2F11rs6wb6bb!19sChIJV32ktAhVn4YRlz9sdCYNZpM?authuser=0&hl=es&rclk=1",2026-01-16T20:03:48.782Z
16,"Dra. Viviana Rodríguez, Endocrinóloga Pediatra",,,,,,,,,,,,"https://www.google.com/maps/place/Dra.+Viviana+Rodr%C3%ADguez,+Endocrin%C3%B3loga+Pediatra/data=!4m7!3m6!1s0x8698ab666d92d261:0x15bf077fde46856e!8m2!3d23.247959!4d-106.437539!16s%2Fg%2F11vyr1x1b1!19sChIJYdKSbWarmIYRboVG3n8HvxU?authuser=0&hl=es&rclk=1",2026-01-16T20:03:52.807Z
17,"Dra. Bianca Azucena García Arellano, Neumólogo pediatra",,,,,,,,,,,,"https://www.google.com/maps/place/Dra.+Bianca+Azucena+Garc%C3%ADa+Arellano,+Neum%C3%B3logo+pediatra/data=!4m7!3m6!1s0x869f531d6f7ce12d:0x9ae210a941402556!8m2!3d23.2725502!4d-106.4467117!16s%2Fg%2F11rwdk67n5!19sChIJLeF8bx1Tn4YRViVAQakQ4po?authuser=0&hl=es&rclk=1",2026-01-16T20:03:56.821Z
18,"Dr. Alberto Paez Salazar, Pediatra",,,,,,,,,,,,"https://www.google.com/maps/place/Dr.+Alberto+Paez+Salazar,+Pediatra/data=!4m7!3m6!1s0x86bcd1e22ccc102d:0x8ed30d83b0eb9659!8m2!3d24.8084412!4d-107.3921661!16s%2Fg%2F11k460y4qw!19sChIJLRDMLOLRvIYRWZbrsIMN044?authuser=0&hl=es&rclk=1",2026-01-16T20:04:00.841Z
19,"Dra. Dora Camacho Vázquez - Pediatra, Neurólogo Pediatra y Centro de Vacunación",,,,,,,,,,,,"https://www.google.com/maps/place/Dra.+Dora+Camacho+V%C3%A1zquez+-+Pediatra,+Neur%C3%B3logo+Pediatra+y+Centro+de+Vacunaci%C3%B3n/data=!4m7!3m6!1s0x869f53cbf78834ad:0x58e31815cab016da!8m2!3d23.199812!4d-106.4219894!16s%2Fg%2F11j4l_9bf3!19sChIJrTSI98tTn4YR2hawyhUY41g?authuser=0&hl=es&rclk=1",2026-01-16T20:04:04.566Z
20,Victoria Mariana Tirado Rivera,,,,,,,,,,,,https://www.google.com/maps/place/Victoria+Mariana+Tirado+Rivera/data=!4m7!3m6!1s0x869f534270000001:0x470b0c334b37416b!8m2!3d23.241103!4d-106.4415828!16s%2Fg%2F1tjdgmw0!19sChIJAQAAcEJTn4YRa0E3SzMMC0c?authuser=0&hl=es&rclk=1,2026-01-16T20:04:08.618Z
21,Consultorio pediátrico Dra. Claudia Pérez Tapia,,,,,,,,,,,,https://www.google.com/maps/place/Consultorio+pedi%C3%A1trico+Dra.+Claudia+P%C3%A9rez+Tapia/data=!4m7!3m6!1s0x869f550007319125:0x371b11b1deeafe32!8m2!3d23.2436554!4d-106.4408714!16s%2Fg%2F11x97nqs1_!19sChIJJZExBwBVn4YRMv7q3rERGzc?authuser=0&hl=es&rclk=1,2026-01-16T20:04:12.670Z
22,Polimédica Mazatlán,,,,,,,,,,,,https://www.google.com/maps/place/Polim%C3%A9dica+Mazatl%C3%A1n/data=!4m7!3m6!1s0x869f54a086a2dcaf:0x49f71e2064dbc055!8m2!3d23.2436776!4d-106.4409362!16s%2Fg%2F11b7fdgh89!19sChIJr9yihqBUn4YRVcDbZCAe90k?authuser=0&hl=es&rclk=1,2026-01-16T20:04:16.723Z
23,Doctora Marbella Medina,,,,,,,,,,,,https://www.google.com/maps/place/Doctora+Marbella+Medina/data=!4m7!3m6!1s0x869f530fbfd42b39:0xb1bb912990cd14a1!8m2!3d23.2309541!4d-106.4067732!16s%2Fg%2F1vs1s9q5!19sChIJOSvUvw9Tn4YRoRTNkCmRu7E?authuser=0&hl=es&rclk=1,2026-01-16T20:04:20.771Z
24,Dr Mateo S Ruiz Pediatría/Neonatologia,,,,,,,,,,,,https://www.google.com/maps/place/Dr+Mateo+S+Ruiz+Pediatr%C3%ADa%2FNeonatologia/data=!4m7!3m6!1s0x8698ab0045a206ef:0x798e38abd500f06e!8m2!3d23.270733!4d-106.452571!16s%2Fg%2F11vr2579zy!19sChIJ7waiRQCrmIYRbvAA1as4jnk?authuser=0&hl=es&rclk=1,2026-01-16T20:04:24.819Z
