position,name,rating,reviewCount,category,priceLevel,address,phone,website,hours,latitude,longitude,plusCode,profileUrl,scrapedAt
25,"Neurólogo Pediatra y Neuro Fisiólogo Clínico en Culiacán, Sinaloa - Dr. Abel Aguilar Ortega",,,,,,,,,,,,"https://www.google.com/maps/place/Neur%C3%B3logo+Pediatra+y+Neuro+Fisi%C3%B3logo+Cl%C3%ADnico+en+Culiac%C3%A1n,+Sinaloa+-+Dr.+Abel+Aguilar+Ortega/data=!4m7!3m6!1s0x86bcd123b1776f5b:0x9a14ee5aa5918d73!8m2!3d24.8088864!4d-107.3917834!16s%2Fg%2F11h0jjd765!19sChIJW293sSPRvIYRc42RpVruFJo?authuser=0&hl=es&rclk=1",2026-01-16T19:58:58.689Z
26,Dr Ojeda Angulo Pablo cirujano pediatra.,,,,,,,,,,,,https://www.google.com/maps/place/Dr+Ojeda+Angulo+Pablo+cirujano+pediatra./data=!4m7!3m6!1s0x86bcd143a8dcaa57:0xaa83ee448f746ae8!8m2!3d24.8099891!4d-107.4001064!16s%2Fg%2F11j2kxfpyf!19sChIJV6rcqEPRvIYR6Gp0j0Tug6o?authuser=0&hl=es&rclk=1,2026-01-16T19:59:02.760Z
27,Alergólogo Pediatra en Sinaloa - Dra. Edna Venegas Montoya,,,,,,,,,,,,https://www.google.com/maps/place/Alerg%C3%B3logo+Pediatra+en+Sinaloa+-+Dra.+Edna+Venegas+Montoya/data=!4m7!3m6!1s0x86bcd132ab7aeed5:0x6b7be0d116ebd5f5!8m2!3d24.8084419!4d-107.3921674!16s%2Fg%2F11syv21ft9!19sChIJ1e56qzLRvIYR9dXrFtHge2s?authuser=0&hl=es&rclk=1,2026-01-16T19:59:06.844Z
28,Consultorio pediátrico (Dr. José Guerra),,,,,,,,,,,,https://www.google.com/maps/place/Consultorio+pedi%C3%A1trico+%28Dr.+Jos%C3%A9+Guerra%29/data=!4m7!3m6!1s0x86bcd1ba5eabf9a5:0x389f31cc667547d7!8m2!3d24.8043568!4d-107.3941258!16s%2Fg%2F11pxwf27rr!19sChIJpfmrXrrRvIYR10d1Zswxnzg?authuser=0&hl=es&rclk=1,2026-01-16T19:59:10.934Z
29,Dra. Monica Chacón - Pediatría Medica,,,,,,,,,,,,https://www.google.com/maps/place/Dra.+Monica+Chac%C3%B3n+-+Pediatr%C3%ADa+Medica/data=!4m7!3m6!1s0x86bcd17d67f7453b:0xf6985bb467941be9!8m2!3d24.7949957!4d-107.3939846!16s%2Fg%2F11y3cdnc20!19sChIJO0X3Z33RvIYR6RuUZ7RbmPY?authuser=0&hl=es&rclk=1,2026-01-16T19:59:14.796Z
30,Medica Integral del Pie Sucursal Obregón,,,,,,,,,,,,https://www.google.com/maps/place/Medica+Integral+del+Pie+Sucursal+Obreg%C3%B3n/data=!4m7!3m6!1s0x86bcdb4c337c7183:0xbdac5ab3b2fc27ec!8m2!3d24.8162579!4d-107.3960397!16s%2Fg%2F11t2x63tn0!19sChIJg3F8M0zbvIYR7Cf8srNarL0?authuser=0&hl=es&rclk=1,2026-01-16T19:59:18.896Z
31,Mundo Pediatrico,,,,,,,,,,,,https://www.google.com/maps/place/Mundo+Pediatrico/data=!4m7!3m6!1s0x86bcd0b70028d4a9:0xdf7ffcef0cf8f8f!8m2!3d24.7928119!4d-107.3934239!16s%2Fg%2F1tg8k4wf!19sChIJqdQoALfQvIYRj4_P8M7_9w0?authuser=0&hl=es&rclk=1,2026-01-16T19:59:22.705Z
32,urólogo en Culiacán - Dr. Francisco Durán,,,,,,,,,,,,https://www.google.com/maps/place/ur%C3%B3logo+en+Culiac%C3%A1n+-+Dr.+Francisco+Dur%C3%A1n/data=!4m7!3m6!1s0x86bcd77e62419993:0xd013d4c7a57f5af!8m2!3d24.8159372!4d-107.368161!16s%2Fg%2F11mddx9556!19sChIJk5lBYn7XvIYRr_VXekw9AQ0?authuser=0&hl=es&rclk=1,2026-01-16T19:59:26.544Z
33,Hospital Pediátrico de Sinaloa,,,,,,,,,,,,https://www.google.com/maps/place/Hospital+Pedi%C3%A1trico+de+Sinaloa/data=!4m7!3m6!1s0x86bcd0b34e811d65:0x7728b9f1122455ed!8m2!3d24.7986207!4d-107.3999311!16s%2Fg%2F1td4d_cr!19sChIJZR2BTrPQvIYR7VUkEvG5KHc?authuser=0&hl=es&rclk=1,2026-01-16T19:59:30.606Z
34,Hospital Angeles Culiacán,,,,,,,,,,,,https://www.google.com/maps/place/Hospital+Angeles+Culiac%C3%A1n/data=!4m7!3m6!1s0x86bcd0637676b22f:0xd3b7d1ee45e1a837!8m2!3d24.7959375!4d-107.4370553!16s%2Fg%2F1tg_gh96!19sChIJL7J2dmPQvIYRN6jhRe7Rt9M?authuser=0&hl=es&rclk=1,2026-01-16T19:59:34.449Z
35,Clínica del Niño,,,,,,,,,,,,https://www.google.com/maps/place/Cl%C3%ADnica+del+Ni%C3%B1o/data=!4m7!3m6!1s0x86bcd752d35c79af:0x8a4c0964d23b5082!8m2!3d24.8071576!4d-107.3847233!16s%2Fg%2F1v6qj1jz!19sChIJr3lc01LXvIYRglA70mQJTIo?authuser=0&hl=es&rclk=1,2026-01-16T19:59:38.533Z
36,"Dra. María Luisa Castañeda Delgado, Pediatra",,,,,,,,,,,,"https://www.google.com/maps/place/Dra.+Mar%C3%ADa+Luisa+Casta%C3%B1eda+Delgado,+Pediatra/data=!4m7!3m6!1s0x86bcd16a177a6b61:0x58c15a683e835d43!8m2!3d24.8081097!4d-107.3914533!16s%2Fg%2F11nxq6dr8b!19sChIJYWt6F2rRvIYRQ12DPmhawVg?authuser=0&hl=es&rclk=1",2026-01-16T19:59:42.406Z
37,Dr. Gildardo Castro - Cirujano Pediatra,,,,,,,,,,,,https://www.google.com/maps/place/Dr.+Gildardo+Castro+-+Cirujano+Pediatra/data=!4m7!3m6!1s0x86bcd1137e9dccc9:0xdaaf019b22bd4bc0!8m2!3d24.8080856!4d-107.3913396!16s%2Fg%2F11nmlzc3qs!19sChIJycydfhPRvIYRwEu9IpsBr9o?authuser=0&hl=es&rclk=1,2026-01-16T19:59:46.130Z
38,Carlos Enrique Rojas Martinez Pediatra Culiacán Rosales,,,,,,,,,,,,https://www.google.com/maps/place/Carlos+Enrique+Rojas+Martinez+Pediatra+Culiac%C3%A1n+Rosales/data=!4m7!3m6!1s0x86bcd74f159d170f:0xe049730e5cbb6c49!8m2!3d24.8029724!4d-107.3723772!16s%2Fg%2F11n10j08t7!19sChIJDxedFU_XvIYRSWy7XA5zSeA?authuser=0&hl=es&rclk=1,2026-01-16T19:59:50.215Z
39,"Dra. Yahaira Iracema Requena Castro, Pediatra",,,,,,,,,,,,"https://www.google.com/maps/place/Dra.+Yahaira+Iracema+Requena+Castro,+Pediatra/data=!4m7!3m6!1s0x86bcd12c91560597:0x2e91a25128e5fb38!8m2!3d24.8099899!4d-107.4001083!16s%2Fg%2F11jzz0rdcr!19sChIJlwVWkSzRvIYROPvlKFGikS4?authuser=0&hl=es&rclk=1",2026-01-16T19:59:54.057Z
40,Dra. Tania Gadea,,,,,,,,,,,,https://www.google.com/maps/place/Dra.+Tania+Gadea/data=!4m7!3m6!1s0x86bcd10b1709f08d:0x636c9db4c0f3448a!8m2!3d24.808571!4d-107.3916814!16s%2Fg%2F11srczg1km!19sChIJjfAJFwvRvIYRikTzwLSdbGM?authuser=0&hl=es&rclk=1,2026-01-16T19:59:57.806Z
