position,name,rating,reviewCount,category,priceLevel,address,phone,website,hours,latitude,longitude,plusCode,profileUrl,scrapedAt
11,Innovación Agrícola,4.5,,Vendedor mayorista de productos del campo,,"Calzada Aeropuerto No. 4991 Pte. Col. San Rafael, 80104 Culiacán Rosales, Sin.",667 717 1770,http://innovacionagricola.com/,,24.8158559,-107.4457597,,"https://www.google.com/maps/place/Innovaci%C3%B3n+Agr%C3%ADcola/@24.8158559,-107.4457597,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd0592c06887b:0xdc51de0ffbe6b9a0!8m2!3d24.7819332!4d-107.4349167!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY2-SARJwcm9kdWNlX3dob2xlc2FsZXLgAQA!16s%2Fg%2F11btt795_h?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:14.188Z
12,Riegos y Construcciones Culiacán,3,,Tienda de productos agrícolas,,"Boulevard Emiliano Zapata, Col #2124, Vallado Viejo, 80000 Culiacán Rosales, Sin.",667 718 1818,https://www.riecon.mx/,,24.8158559,-107.4457597,,"https://www.google.com/maps/place/Riegos+y+Construcciones+Culiac%C3%A1n/@24.8158559,-107.4457597,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd15acf025aa1:0xb965ac3ac79d9e58!8m2!3d24.7930658!4d-107.4185056!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQlmYXJtX3Nob3DgAQA!16s%2Fg%2F11hfp9dwkf?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:14.609Z
13,Forrajes El Barrio,4.7,,Vendedor mayorista de productos del campo,,"C. Miguel Hidalgo 5114 ote, El Barrio, 80080 Culiacán Rosales, Sin.",667 751 1563,http://www.forrajeselbarrio.com.mx/,,24.8158559,-107.4457597,,"https://www.google.com/maps/place/Forrajes+El+Barrio/@24.8158559,-107.4457597,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd77121f835cd:0xe15d7f2b60194ec!8m2!3d24.8060262!4d-107.3446926!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQpmZWVkX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5UVU5SWjJWMllVTlJFQUXgAQD6AQQIABA8!16s%2Fg%2F1v2kxwjj?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:14.872Z
14,"Semillas y Forrajes Félix, S.A. de C.V.",4.4,,Proveedor de semillas,,"Heroico Colegio Militar 2589 Sur, Sinaloa, 80260 Culiacán Rosales, Sin.",667 718 2861,http://syffsa.com.mx/,,24.8158559,-107.4457597,,"https://www.google.com/maps/place/Semillas+y+Forrajes+F%C3%A9lix,+S.A.+de+C.V./@24.8158559,-107.4457597,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd73ad7b7224b:0x94f4728c433f3fa0!8m2!3d24.7840943!4d-107.370382!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQ1zZWVkX3N1cHBsaWVymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJ2T0hFemF6Qm5SUkFC4AEA-gEECAAQHA!16s%2Fg%2F1tjbsm04?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:15.163Z
15,ARROCERA SACRAMENTO,,,Proveedor de semillas,,"DR MORA #1197, Int: 103, Las Quintas, 80060 Culiacán Rosales, Sin.",667 454 0491,,,24.8158559,-107.4457597,,"https://www.google.com/maps/place/ARROCERA+SACRAMENTO/@24.8158559,-107.4457597,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd701da285d53:0xa602122ef4895b98!8m2!3d24.8135031!4d-107.3776811!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY2-SAQ1zZWVkX3N1cHBsaWVy4AEA!16s%2Fg%2F11fk4nsy09?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:15.471Z
16,Agrícola Buen Año,4.3,,Agricultura y ganadería,,"Congreso del Estado, 80100 Culiacán Rosales, Sin.",667 718 9663,,,24.7930658,-107.4947233,,"https://www.google.com/maps/place/Agr%C3%ADcola+Buen+A%C3%B1o/@24.7930658,-107.4947233,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd75870130b99:0xe072c776b6743b7f!8m2!3d24.8062354!4d-107.4090703!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SARpmYXJtaW5nX2FuZF9jYXR0bGVfcmFpc2luZ5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOcWRtSjZhMlJSRUFF4AEA-gEECAAQEA!16s%2Fg%2F1tf820wz?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:15.944Z
17,Agrominerales del Pacífico,4.8,,Tienda de productos agrícolas,,"Av. Benjamín Hill 2228, Pemex, 80180 Culiacán Rosales, Sin.",667 760 2960,,,24.7930658,-107.4947233,,"https://www.google.com/maps/place/Agrominerales+del+Pac%C3%ADfico/@24.7930658,-107.4947233,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd1e5a62b2ec1:0x2d6f2e52ba0e69be!8m2!3d24.7674066!4d-107.432988!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQlmYXJtX3Nob3CaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlhlR1o2TTAxQkVBReABAPoBBAgAECw!16s%2Fg%2F11cnc2q000?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:16.289Z
18,Agricola Valenzuela,4.8,,Tienda de repuestos para automóviles,,"Gral. José Aguilar Barraza 1002, Jorge Almada, 80200 Culiacán Rosales, Sin.",667 715 2622,,,24.7930658,-107.4947233,,"https://www.google.com/maps/place/Agricola+Valenzuela/@24.7930658,-107.4947233,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd0bcf419e895:0x88f3641422ea4d4!8m2!3d24.7998833!4d-107.4044379!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SARBhdXRvX3BhcnRzX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIwYzNFeVdWSlJFQUXgAQD6AQQIABAS!16s%2Fg%2F1thvyqk9?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:16.692Z
19,Mi huerto orgánico,5,,Granja orgánica,,"Diego Valadés Ríos, Cd Universitaria, Desarrollo Urbano Tres Ríos, 80040 Culiacán Rosales, Sin.",667 502 2391,,,24.7930658,-107.4947233,"RJFC+26 Culiacán Rosales, Sinaloa","https://www.google.com/maps/place/Mi+huerto+org%C3%A1nico/@24.7930658,-107.4947233,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd759bbfdb6db:0x62e9c40bbb8bf7ef!8m2!3d24.8225361!4d-107.3794065!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQxvcmdhbmljX2Zhcm2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTTFNVkJFUW1aQkVBReABAPoBBAgAEBw!16s%2Fg%2F11gmg29rm8?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:17.363Z
20,TECNOFERSA (Tecnología para el agro),4.9,,Mercado de productos agrícolas,,"Av Ejército Nacional 2951, Emiliano Zapata, 80260 Culiacán Rosales, Sin.",667 749 2179,,,24.7930658,-107.4947233,,"https://www.google.com/maps/place/TECNOFERSA+(Tecnolog%C3%ADa+para+el+agro)/@24.7930658,-107.4947233,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd73b4252d815:0xc7c4c2b68b1ffa57!8m2!3d24.7834279!4d-107.3677536!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQ5wcm9kdWNlX21hcmtldOABAA!16s%2Fg%2F11cn8tb9y6?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:17.780Z
21,"Agrobiológicos del Noroeste, SA de CV",4.6,,Mercado de productos agrícolas,,"C. Rio Mocorito 575 pte, Guadalupe, 80220 Culiacán Rosales, Sin.",667 715 7712,,,24.7930658,-107.4947233,,"https://www.google.com/maps/place/Agrobiol%C3%B3gicos+del+Noroeste,+SA+de+CV/@24.7930658,-107.4947233,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd0b90dcf4c8f:0xf04738609dab7c78!8m2!3d24.7950274!4d-107.3997883!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY2-SARdhZ3JpY3VsdHVyYWxfcHJvZHVjdGlvbuABAA!16s%2Fg%2F11b_2tk96r?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:18.035Z
22,Forrajes El Huracan,4.8,,Tienda de alimentos para animales,,"Blvd. Francisco I. Madero 1887, Miguel Hidalgo, 80090 Culiacán Rosales, Sin.",667 713 8041,,,24.7930658,-107.4947233,,"https://www.google.com/maps/place/Forrajes+El+Huracan/@24.7930658,-107.4947233,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd74440ab6561:0x65355244cfc31eab!8m2!3d24.8023471!4d-107.3689827!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQpmZWVkX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5LYVdabVlWQlJFQUXgAQD6AQQIABAW!16s%2Fg%2F11c2pn4b1w?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:18.425Z
23,Best Seed Agropecuaria,,,Tienda de productos agrícolas,,"Calle Benito Juarez No. 198 Pte, Centro, 80000 Culiacán Rosales, Sin.",667 752 2581,,,24.7834279,-107.4439713,"RJ45+W2 Culiacán Rosales, Sinaloa","https://www.google.com/maps/place/Best+Seed+Agropecuaria/@24.7834279,-107.4439713,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd1155e21f0a3:0x59d568b1fd9af571!8m2!3d24.8073658!4d-107.3923907!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY2-SAQlmYXJtX3Nob3DgAQA!16s%2Fg%2F11gtgbqr16?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:19.043Z
24,Granos Y Semillas Jac,4,,Proveedor de equipos agrícolas,,"Isla del Carmen 1656, Las Quintas, 80060 Culiacán Rosales, Sin.",,,,24.7834279,-107.4439713,,"https://www.google.com/maps/place/Granos+Y+Semillas+Jac/@24.7834279,-107.4439713,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd7593f5d848b:0x957044c0d67e5496!8m2!3d24.8138871!4d-107.3683398!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY2-SARdmYXJtX2VxdWlwbWVudF9zdXBwbGllcuABAA!16s%2Fg%2F11j1hylxqk?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:19.393Z
25,Ferrox Mercadito,4.7,,Ferretería,,"Hermenegildo Galeana 36, Primer Cuadro, 80000 Culiacán Rosales, Sin.",667 716 9110,http://www.ferrox.com.mx/,,24.7834279,-107.4439713,,"https://www.google.com/maps/place/Ferrox+Mercadito/@24.7834279,-107.4439713,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd0acf569539b:0x4fe8eb231f76323!8m2!3d24.8085736!4d-107.3878516!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQ5oYXJkd2FyZV9zdG9yZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQycFdURlpyY0ZkT1IydzFUbnBWTWxFeVRURk5NVkp6WTBWbk5XUlhZeEFC4AEA-gEECAAQMw!16s%2Fg%2F11dxl9zqv7?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:19.736Z
26,Aarc,4.5,,Asociación u organización,,"Blvd. Emiliano Zapata 4701, Gasolinera del Valle, 80104 Culiacán Rosales, Sin.",667 758 5570,http://www.aarc.com.mx/,,24.7834279,-107.4439713,,"https://www.google.com/maps/place/Aarc/@24.7834279,-107.4439713,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd0b4db972323:0xc817b80d19b12efe!8m2!3d24.7799072!4d-107.4397811!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SARthc3NvY2lhdGlvbl9vcl9vcmdhbml6YXRpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlBiMWxEU25KblJSQULgAQD6AQQIABAg!16s%2Fg%2F1tf8tjtf?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:20.084Z
27,Los Rosales,5,,Vivero,,"Justo Sierra 1726, Aurora, 80000 Culiacán Rosales, Sin.",667 716 6283,,,24.7834279,-107.4439713,"RJ5H+X9 Culiacán Rosales, Sinaloa","https://www.google.com/maps/place/Los+Rosales/@24.7834279,-107.4439713,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd7509cf87325:0xf1ec33362fdb1733!8m2!3d24.8098893!4d-107.3716011!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY2-SAQ1wbGFudF9udXJzZXJ54AEA!16s%2Fg%2F1tdh8wz0?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:20.676Z
28,Veggies From Mexico,5,,Cooperativa agropecuaria,,"Av Gral Juan Carrasco 787 Norte, Primer Cuadro, Centro, 80000 Culiacán Rosales, Sin.",667 712 9350,http://veggiesfrommexico.com/,,24.7834279,-107.4439713,"RJ63+FG Culiacán Rosales, Sinaloa","https://www.google.com/maps/place/Veggies+From+Mexico/@24.7834279,-107.4439713,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd15256a0d9f5:0x5fb9712cf7b270f8!8m2!3d24.8111532!4d-107.3962331!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SARhhZ3JpY3VsdHVyYWxfY29vcGVyYXRpdmXgAQA!16s%2Fg%2F11fn8nz2m8?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:21.351Z
29,Agrícola El Vallecito SA de CV,,,Comercio,,"Av. Domingo Rubí Nte. 253-Interior 8, Primer Cuadro, Colonia Centro, 80000 Culiacán Rosales, Sin.",667 713 0591,http://www.elvallecito.mx/,,24.7834279,-107.4439713,,"https://www.google.com/maps/place/Agr%C3%ADcola+El+Vallecito+SA+de+CV/@24.7834279,-107.4439713,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd194600a1d17:0x27203c12b17b77e1!8m2!3d24.8024769!4d-107.3956016!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQVzdG9yZeABAA!16s%2Fg%2F11t8p2j4f1?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:21.727Z
30,SICOY OPERACION AGRICOLA,,,Mercado de productos agrícolas,,"AV. ALVARO OBREGON #154 NTE LOCAL 2 - F PISO 2, CENTRO, 80000 Culiacán Rosales, Sin.",667 173 0953,,,24.7834279,-107.4439713,"RJ44+98 Culiacán Rosales, Sinaloa","https://www.google.com/maps/place/SICOY+OPERACION+AGRICOLA/@24.7834279,-107.4439713,13z/data=!3m1!5s0x86bcd0afaec6cd7f:0xd22e67c6d54c99!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd1b00138c7fd:0x5c6ee013222f80d8!8m2!3d24.8059589!4d-107.3941832!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY29aHyIdYWdyaWNvbGFzIGVuIGN1bGlhY2FuIG3DqXhpY2-SAQ5wcm9kdWNlX21hcmtldOABAA!16s%2Fg%2F11f6drq8kw?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:22.311Z
31,Agrícola Paredes,4.2,,Tienda de materiales de embalaje,,"San Rafael 3151, Pemex, 80150 Culiacán Rosales, Sin.",667 760 3540,,,24.7834279,-107.4439713,"QH9F+9F Culiacán Rosales, Sinaloa","https://www.google.com/maps/place/Agr%C3%ADcola+Paredes/@24.7834279,-107.4439713,13z/data=!4m10!1m2!2m1!1sagricolas+en+culiacan,+M%C3%A9xico!3m6!1s0x86bcd0fe81de621d:0x332ad533fe40335c!8m2!3d24.7684684!4d-107.4262978!15sCh5hZ3JpY29sYXMgZW4gY3VsaWFjYW4sIE3DqXhpY2-SARZwYWNrYWdpbmdfc3VwcGx5X3N0b3Jl4AEA!16s%2Fg%2F1tfxh3pz?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",2026-01-12T23:22:22.934Z
